x_index        y_index        z_index      Dose (Gy)
0              0              0    4.53653e-06
1              0              0    4.63829e-06
2              0              0    4.66372e-06
3              0              0    4.68297e-06
4              0              0    4.71037e-06
5              0              0    4.73434e-06
6              0              0    4.74423e-06
7              0              0    4.77626e-06
8              0              0    4.80528e-06
9              0              0    4.81087e-06
10              0              0    4.85434e-06
11              0              0    4.85966e-06
12              0              0    4.90934e-06
13              0              0    4.91756e-06
14              0              0    4.94601e-06
15              0              0    4.97113e-06
16              0              0    5.00828e-06
17              0              0    5.04282e-06
18              0              0    5.06987e-06
19              0              0    5.10627e-06
20              0              0    5.13762e-06
21              0              0    5.16751e-06
22              0              0    5.19867e-06
23              0              0    5.23693e-06
24              0              0    5.26903e-06
25              0              0    5.30124e-06
26              0              0    5.35811e-06
27              0              0    5.39697e-06
28              0              0    5.42008e-06
29              0              0    5.48156e-06
30              0              0    5.52645e-06
31              0              0    5.57069e-06
32              0              0    5.63737e-06
33              0              0    5.69354e-06
34              0              0    5.73689e-06
35              0              0    5.79153e-06
36              0              0    5.86983e-06
37              0              0    5.94374e-06
38              0              0    6.00208e-06
39              0              0    6.08818e-06
40              0              0    6.15395e-06
41              0              0    6.24403e-06
42              0              0    6.33781e-06
43              0              0    6.42257e-06
44              0              0    6.53668e-06
45              0              0    6.65801e-06
46              0              0    6.80382e-06
47              0              0    6.92935e-06
48              0              0     7.0894e-06
49              0              0    7.21399e-06
50              0              0    7.38804e-06
51              0              0    7.58611e-06
52              0              0    7.78645e-06
53              0              0    8.03066e-06
54              0              0      8.308e-06
55              0              0     8.6114e-06
56              0              0    8.98766e-06
57              0              0    9.39803e-06
58              0              0    9.90082e-06
59              0              0    1.05371e-05
60              0              0    1.13202e-05
61              0              0    1.23092e-05
62              0              0    1.36644e-05
63              0              0    1.57898e-05
64              0              0     2.0661e-05
65              0              0    2.47063e-05
66              0              0    1.90451e-06
67              0              0    1.66292e-06
68              0              0    1.52156e-06
69              0              0    1.41798e-06
70              0              0    1.31742e-06
71              0              0     1.1978e-06
72              0              0     1.0849e-06
73              0              0    1.01614e-06
74              0              0    9.33648e-07
75              0              0    8.68353e-07
76              0              0    8.12768e-07
77              0              0    7.55813e-07
78              0              0    6.71966e-07
79              0              0    6.10284e-07
80              0              0    5.74663e-07
81              0              0    5.38739e-07
82              0              0    5.24817e-07
83              0              0    4.88245e-07
84              0              0    4.44851e-07
85              0              0      4.176e-07
86              0              0    3.87756e-07
87              0              0    3.73297e-07
88              0              0     3.7589e-07
89              0              0    3.60808e-07
90              0              0    3.45006e-07
91              0              0    3.37855e-07
92              0              0    3.17128e-07
93              0              0    3.01318e-07
94              0              0    2.83081e-07
95              0              0    2.81708e-07
96              0              0    2.77749e-07
97              0              0    2.63271e-07
98              0              0    2.57337e-07
99              0              0    2.54511e-07
100              0              0    2.45621e-07
101              0              0     2.3993e-07
102              0              0    2.41514e-07
103              0              0    2.30845e-07
104              0              0    2.27314e-07
105              0              0    2.20976e-07
106              0              0    2.12221e-07
107              0              0    2.04196e-07
108              0              0    2.03462e-07
109              0              0    2.02991e-07
110              0              0     1.9747e-07
111              0              0    1.89539e-07
112              0              0    1.87003e-07
113              0              0     1.8833e-07
114              0              0    1.84372e-07
115              0              0    1.80564e-07
116              0              0    1.74862e-07
117              0              0    1.74726e-07
118              0              0    1.70088e-07
119              0              0    1.69366e-07
120              0              0    1.62339e-07
121              0              0    1.61594e-07
122              0              0    1.65809e-07
123              0              0    1.60143e-07
124              0              0     1.5815e-07
125              0              0    1.58159e-07
126              0              0     1.5183e-07
127              0              0    1.46376e-07
128              0              0    1.45947e-07
129              0              0    1.44105e-07
130              0              0    1.43327e-07
131              0              0    1.42677e-07
132              0              0    1.37812e-07
133              0              0    1.39424e-07
134              0              0     1.3572e-07
135              0              0     1.3482e-07
136              0              0    1.35024e-07
137              0              0    1.27351e-07
138              0              0    1.29451e-07
139              0              0    1.28441e-07
140              0              0    1.27065e-07
141              0              0    1.27852e-07
142              0              0    1.22892e-07
143              0              0    1.20633e-07
144              0              0    1.21324e-07
145              0              0     1.2157e-07
146              0              0    1.24931e-07
147              0              0     1.2414e-07
148              0              0    1.19159e-07
149              0              0    1.16405e-07
150              0              0    1.15535e-07
151              0              0    1.16658e-07
152              0              0    1.11673e-07
153              0              0    1.09204e-07
154              0              0    1.11083e-07
155              0              0     1.0496e-07
156              0              0    1.03433e-07
157              0              0    1.01413e-07
158              0              0     1.0339e-07
159              0              0    1.02219e-07
160              0              0    1.01733e-07
161              0              0    9.61499e-08
162              0              0    9.81558e-08
163              0              0     9.2294e-08
164              0              0    9.27581e-08
165              0              0    9.42065e-08
166              0              0    9.27806e-08
167              0              0    9.06407e-08
168              0              0    9.30731e-08
169              0              0    8.97149e-08
170              0              0     8.6274e-08
171              0              0    8.49459e-08
172              0              0    8.28298e-08
173              0              0    8.23646e-08
174              0              0    7.88741e-08
175              0              0    7.78088e-08
176              0              0    7.77651e-08
177              0              0    7.71353e-08
178              0              0     7.7883e-08
179              0              0    7.48777e-08
180              0              0    7.47734e-08
181              0              0    7.35162e-08
182              0              0     7.1448e-08
183              0              0    7.07696e-08
184              0              0    7.32933e-08
185              0              0     6.9011e-08
186              0              0    6.88704e-08
187              0              0    6.63357e-08
188              0              0    6.64816e-08
189              0              0    6.30446e-08
190              0              0    6.39656e-08
191              0              0    6.27242e-08
192              0              0    6.27104e-08
193              0              0     6.2974e-08
194              0              0    6.06211e-08
195              0              0    6.26366e-08
196              0              0    6.18754e-08
197              0              0    5.94896e-08
198              0              0    5.57733e-08
199              0              0    5.54687e-08
200              0              0    5.47624e-08
201              0              0    5.58726e-08
202              0              0    5.48305e-08
203              0              0    5.23437e-08
204              0              0    5.13866e-08
205              0              0    5.02888e-08
206              0              0    4.91804e-08
207              0              0    4.67618e-08
208              0              0    4.73181e-08
209              0              0    4.66287e-08
210              0              0    4.44701e-08
211              0              0    4.34971e-08
