x_index        y_index        z_index      Dose (Gy)
285              0              0     2.7431e-08
286              0              0    2.12001e-08
287              0              0    2.33205e-08
288              0              0     1.9186e-08
289              0              0    2.37784e-08
290              0              0    2.11555e-08
291              0              0     1.9361e-08
292              0              0    1.78279e-08
293              0              0    1.99526e-08
294              0              0    2.52613e-08
295              0              0    1.73383e-08
296              0              0    1.91885e-08
297              0              0    1.34372e-08
298              0              0    1.65633e-08
299              0              0    1.91767e-08
