x_index        y_index        z_index      Dose (Gy)
0              0              0    2.88082e-06
1              0              0    2.95266e-06
2              0              0    2.98124e-06
3              0              0    2.98122e-06
4              0              0    2.99475e-06
5              0              0    3.00615e-06
6              0              0    3.02289e-06
7              0              0    3.03984e-06
8              0              0    3.03064e-06
9              0              0    3.04261e-06
10              0              0    3.04537e-06
11              0              0    3.05649e-06
12              0              0    3.06561e-06
13              0              0    3.06386e-06
14              0              0    3.06646e-06
15              0              0    3.07391e-06
16              0              0    3.07406e-06
17              0              0    3.08791e-06
18              0              0    3.08413e-06
19              0              0    3.09538e-06
20              0              0    3.10085e-06
21              0              0    3.10903e-06
22              0              0    3.11269e-06
23              0              0    3.12848e-06
24              0              0    3.12185e-06
25              0              0    3.13759e-06
26              0              0    3.14627e-06
27              0              0    3.15308e-06
28              0              0    3.15523e-06
29              0              0    3.14986e-06
30              0              0    3.15622e-06
31              0              0    3.15854e-06
32              0              0    3.15237e-06
33              0              0    3.16207e-06
34              0              0    3.17243e-06
35              0              0    3.16436e-06
36              0              0    3.18003e-06
37              0              0    3.19181e-06
38              0              0    3.18269e-06
39              0              0    3.18868e-06
40              0              0    3.18291e-06
41              0              0    3.19744e-06
42              0              0    3.22437e-06
43              0              0    3.19627e-06
44              0              0    3.18705e-06
45              0              0    3.20368e-06
46              0              0    3.21491e-06
47              0              0     3.2257e-06
48              0              0    3.22596e-06
49              0              0     3.2332e-06
50              0              0    3.24482e-06
51              0              0    3.23518e-06
52              0              0    3.25548e-06
53              0              0    3.25232e-06
54              0              0    3.24809e-06
55              0              0    3.24464e-06
56              0              0    3.26005e-06
57              0              0    3.24309e-06
58              0              0    3.25448e-06
59              0              0    3.27754e-06
60              0              0    3.26858e-06
61              0              0    3.27576e-06
62              0              0    3.28494e-06
63              0              0    3.30102e-06
64              0              0    3.29382e-06
65              0              0    3.28946e-06
66              0              0    3.30424e-06
67              0              0    3.29496e-06
68              0              0    3.30953e-06
69              0              0    3.32395e-06
70              0              0    3.30636e-06
71              0              0    3.31756e-06
72              0              0    3.32465e-06
73              0              0    3.31495e-06
74              0              0    3.32223e-06
75              0              0    3.33215e-06
76              0              0    3.33369e-06
77              0              0     3.3333e-06
78              0              0    3.33508e-06
79              0              0    3.33966e-06
80              0              0    3.35267e-06
81              0              0    3.34858e-06
82              0              0    3.34854e-06
83              0              0    3.35724e-06
84              0              0    3.35934e-06
85              0              0    3.35449e-06
86              0              0    3.37228e-06
87              0              0     3.3702e-06
88              0              0      3.375e-06
89              0              0    3.39741e-06
90              0              0    3.39638e-06
91              0              0    3.39986e-06
92              0              0    3.40205e-06
93              0              0    3.41716e-06
94              0              0    3.41103e-06
95              0              0    3.40901e-06
96              0              0    3.41775e-06
97              0              0    3.41875e-06
98              0              0    3.43631e-06
99              0              0    3.42497e-06
100              0              0    3.42613e-06
101              0              0    3.43464e-06
102              0              0    3.43198e-06
103              0              0    3.44076e-06
104              0              0    3.44863e-06
105              0              0    3.44847e-06
106              0              0    3.45772e-06
107              0              0    3.45798e-06
108              0              0    3.45044e-06
109              0              0    3.46515e-06
110              0              0    3.46926e-06
111              0              0    3.47928e-06
112              0              0    3.49908e-06
113              0              0    3.48914e-06
114              0              0    3.48183e-06
115              0              0    3.47946e-06
116              0              0    3.48845e-06
117              0              0    3.49817e-06
118              0              0    3.51314e-06
119              0              0    3.49488e-06
120              0              0    3.50854e-06
121              0              0    3.53063e-06
122              0              0    3.51505e-06
123              0              0    3.53857e-06
124              0              0    3.54232e-06
125              0              0    3.54089e-06
126              0              0    3.54917e-06
127              0              0    3.56084e-06
128              0              0    3.56083e-06
129              0              0    3.55603e-06
130              0              0    3.56203e-06
131              0              0    3.56467e-06
132              0              0    3.57323e-06
133              0              0    3.58496e-06
134              0              0    3.57563e-06
135              0              0    3.59626e-06
136              0              0    3.58875e-06
137              0              0    3.59992e-06
138              0              0    3.61115e-06
139              0              0    3.60968e-06
140              0              0    3.61493e-06
141              0              0    3.62336e-06
142              0              0    3.62633e-06
143              0              0    3.62784e-06
144              0              0    3.63322e-06
145              0              0    3.64349e-06
146              0              0    3.64582e-06
147              0              0    3.65844e-06
148              0              0    3.65753e-06
149              0              0    3.67147e-06
150              0              0    3.66889e-06
151              0              0    3.69811e-06
152              0              0     3.6908e-06
153              0              0      3.697e-06
154              0              0    3.69553e-06
155              0              0    3.70258e-06
156              0              0    3.70513e-06
157              0              0    3.71203e-06
158              0              0    3.71355e-06
159              0              0    3.72894e-06
160              0              0    3.73599e-06
161              0              0    3.74258e-06
162              0              0    3.75871e-06
163              0              0    3.77022e-06
164              0              0    3.76795e-06
165              0              0    3.77634e-06
166              0              0    3.77624e-06
167              0              0     3.7837e-06
168              0              0    3.78391e-06
169              0              0    3.79223e-06
170              0              0    3.79136e-06
171              0              0     3.8165e-06
172              0              0    3.81634e-06
173              0              0    3.82726e-06
174              0              0    3.83987e-06
175              0              0     3.8484e-06
176              0              0    3.85502e-06
177              0              0    3.88502e-06
178              0              0    3.89221e-06
179              0              0    3.88876e-06
180              0              0    3.91747e-06
181              0              0    3.92018e-06
182              0              0    3.92545e-06
183              0              0    3.93997e-06
184              0              0    3.95655e-06
185              0              0    3.95786e-06
186              0              0    3.97473e-06
187              0              0    3.99445e-06
188              0              0    4.00121e-06
189              0              0    4.01337e-06
190              0              0    4.03685e-06
191              0              0    4.04713e-06
192              0              0    4.04699e-06
193              0              0    4.06596e-06
194              0              0    4.07575e-06
195              0              0    4.09222e-06
196              0              0    4.09976e-06
197              0              0    4.11454e-06
198              0              0    4.11993e-06
199              0              0    4.12646e-06
200              0              0    4.13733e-06
201              0              0    4.14093e-06
202              0              0    4.15002e-06
203              0              0    4.15667e-06
204              0              0    4.19376e-06
205              0              0    4.19758e-06
206              0              0    4.21362e-06
207              0              0    4.23495e-06
208              0              0    4.24481e-06
209              0              0     4.2501e-06
210              0              0    4.27651e-06
211              0              0    4.29507e-06
212              0              0    4.29751e-06
213              0              0    4.31869e-06
214              0              0    4.33303e-06
215              0              0    4.35772e-06
216              0              0    4.38154e-06
217              0              0     4.4034e-06
218              0              0    4.41974e-06
219              0              0    4.45064e-06
220              0              0    4.46157e-06
221              0              0    4.49029e-06
222              0              0    4.50407e-06
223              0              0    4.53809e-06
224              0              0    4.55297e-06
225              0              0    4.59088e-06
226              0              0    4.62089e-06
227              0              0    4.65447e-06
228              0              0    4.67925e-06
229              0              0    4.72585e-06
230              0              0    4.76502e-06
231              0              0    4.79977e-06
232              0              0    4.84919e-06
233              0              0    4.87594e-06
234              0              0    4.91654e-06
235              0              0    4.98368e-06
236              0              0    5.05263e-06
237              0              0    5.10095e-06
238              0              0    5.17132e-06
239              0              0    5.24017e-06
240              0              0    5.30778e-06
241              0              0    5.37708e-06
242              0              0    5.47559e-06
243              0              0    5.53871e-06
244              0              0    5.62622e-06
245              0              0    5.73704e-06
246              0              0    5.84836e-06
247              0              0    5.94917e-06
248              0              0    6.06795e-06
