x_index        y_index        z_index      Dose (Gy)
156              0              0    3.71395e-07
157              0              0    3.73491e-07
158              0              0    3.78468e-07
159              0              0     3.7069e-07
160              0              0    3.78962e-07
161              0              0    3.76618e-07
162              0              0    3.78095e-07
163              0              0    3.78711e-07
164              0              0    3.80831e-07
165              0              0    3.80257e-07
166              0              0    3.80401e-07
167              0              0    3.76928e-07
168              0              0    3.83022e-07
169              0              0    3.84444e-07
170              0              0     3.7892e-07
171              0              0    3.80473e-07
172              0              0    3.85317e-07
173              0              0     3.8525e-07
174              0              0    3.83351e-07
175              0              0    3.87186e-07
176              0              0      3.843e-07
177              0              0    3.86576e-07
178              0              0    3.90186e-07
179              0              0    3.87752e-07
180              0              0    3.87261e-07
181              0              0    3.89066e-07
182              0              0    3.89274e-07
183              0              0    3.97332e-07
184              0              0    3.93726e-07
185              0              0    3.95998e-07
186              0              0    3.94754e-07
187              0              0    3.97632e-07
188              0              0    3.99536e-07
189              0              0    3.97692e-07
190              0              0    4.02779e-07
191              0              0    4.04719e-07
192              0              0    4.06701e-07
193              0              0    4.06293e-07
194              0              0    4.03769e-07
195              0              0    4.01657e-07
196              0              0    4.00816e-07
197              0              0    4.07593e-07
198              0              0    4.09658e-07
199              0              0    4.10419e-07
200              0              0    4.18633e-07
201              0              0    4.14437e-07
202              0              0    4.15309e-07
203              0              0    4.20158e-07
204              0              0    4.16784e-07
205              0              0    4.23963e-07
206              0              0    4.21785e-07
207              0              0    4.17632e-07
208              0              0    4.24193e-07
209              0              0    4.29873e-07
210              0              0    4.30106e-07
211              0              0    4.32325e-07
212              0              0    4.30407e-07
213              0              0     4.2994e-07
214              0              0    4.31103e-07
215              0              0    4.37673e-07
216              0              0    4.38185e-07
217              0              0    4.40321e-07
218              0              0    4.38135e-07
219              0              0    4.44541e-07
220              0              0    4.49378e-07
221              0              0    4.49961e-07
222              0              0    4.51039e-07
223              0              0    4.52807e-07
224              0              0    4.52849e-07
225              0              0    4.64591e-07
226              0              0    4.64704e-07
227              0              0    4.63775e-07
228              0              0    4.66281e-07
229              0              0     4.7015e-07
230              0              0    4.78672e-07
231              0              0    4.76671e-07
232              0              0    4.83421e-07
233              0              0    4.87932e-07
234              0              0    4.92948e-07
235              0              0    4.99534e-07
236              0              0    5.02794e-07
237              0              0     5.0781e-07
238              0              0    5.11558e-07
239              0              0    5.21189e-07
240              0              0    5.28817e-07
241              0              0     5.3499e-07
242              0              0    5.43382e-07
243              0              0     5.5378e-07
244              0              0    5.64138e-07
245              0              0    5.71557e-07
246              0              0    5.81981e-07
247              0              0    5.88417e-07
248              0              0    6.03391e-07
249              0              0    6.19229e-07
250              0              0    6.33976e-07
251              0              0    6.49181e-07
252              0              0    6.71661e-07
253              0              0    6.92422e-07
254              0              0     7.1791e-07
255              0              0    7.42748e-07
256              0              0    7.86282e-07
257              0              0    8.41762e-07
258              0              0    9.25465e-07
259              0              0    1.05545e-06
260              0              0    1.18813e-06
261              0              0    1.21767e-06
262              0              0    1.01514e-06
263              0              0    6.40588e-07
264              0              0     2.7541e-07
265              0              0    1.11965e-07
266              0              0    6.81883e-08
267              0              0    5.36982e-08
268              0              0    5.18569e-08
269              0              0    5.20619e-08
270              0              0    5.11894e-08
271              0              0    5.15567e-08
272              0              0    5.11134e-08
273              0              0    5.00492e-08
274              0              0    5.04781e-08
275              0              0    4.73452e-08
276              0              0    4.73644e-08
277              0              0    4.73082e-08
278              0              0    4.62694e-08
279              0              0    4.49719e-08
280              0              0    4.52677e-08
281              0              0    4.46422e-08
282              0              0    4.36446e-08
283              0              0    4.49229e-08
284              0              0    4.26914e-08
285              0              0     4.2248e-08
286              0              0    4.00315e-08
287              0              0    3.87564e-08
288              0              0    3.73982e-08
289              0              0    4.13873e-08
290              0              0    4.04552e-08
291              0              0    3.79999e-08
292              0              0    3.66725e-08
293              0              0    3.51146e-08
294              0              0    3.84435e-08
295              0              0    3.63511e-08
296              0              0     3.4156e-08
297              0              0    3.27349e-08
298              0              0    3.28616e-08
299              0              0    3.28365e-08
300              0              0    3.25189e-08
301              0              0     3.3912e-08
302              0              0    3.46237e-08
303              0              0     3.2731e-08
304              0              0    3.22441e-08
305              0              0    3.17628e-08
306              0              0    3.23317e-08
307              0              0    3.10028e-08
308              0              0    2.93392e-08
309              0              0    2.84572e-08
310              0              0     3.0344e-08
311              0              0    2.84853e-08
312              0              0     3.0049e-08
313              0              0    2.70599e-08
314              0              0    2.68289e-08
315              0              0     2.7066e-08
316              0              0    2.63785e-08
317              0              0    2.63908e-08
318              0              0    2.72523e-08
319              0              0    2.56378e-08
320              0              0    2.46657e-08
321              0              0    2.46447e-08
322              0              0     2.3513e-08
323              0              0    2.42184e-08
324              0              0    2.48585e-08
325              0              0    2.39924e-08
326              0              0    2.37299e-08
327              0              0    2.52693e-08
328              0              0    2.34735e-08
329              0              0    2.27662e-08
330              0              0    2.34342e-08
331              0              0    2.42241e-08
332              0              0    2.29439e-08
333              0              0     2.2059e-08
334              0              0     2.2472e-08
335              0              0    2.11507e-08
336              0              0    2.18056e-08
337              0              0    2.13968e-08
338              0              0    2.00198e-08
339              0              0    1.95112e-08
340              0              0    1.93565e-08
341              0              0    1.85061e-08
342              0              0    1.84928e-08
343              0              0    1.93962e-08
344              0              0    1.96463e-08
345              0              0    1.88232e-08
346              0              0     1.8997e-08
347              0              0    1.92913e-08
348              0              0    1.70619e-08
349              0              0    1.89992e-08
350              0              0    1.85969e-08
351              0              0    1.75671e-08
352              0              0    1.78304e-08
353              0              0    1.74874e-08
354              0              0    1.75846e-08
355              0              0    1.69358e-08
356              0              0    1.81837e-08
357              0              0     1.6268e-08
358              0              0     1.5368e-08
359              0              0    1.57942e-08
360              0              0    1.62173e-08
361              0              0    1.45912e-08
362              0              0    1.57549e-08
363              0              0    1.51568e-08
364              0              0    1.76391e-08
365              0              0    1.55742e-08
366              0              0    1.44929e-08
367              0              0    1.39329e-08
368              0              0    1.48205e-08
369              0              0    1.56321e-08
370              0              0    1.44498e-08
371              0              0    1.36833e-08
372              0              0    1.41918e-08
373              0              0    1.33937e-08
374              0              0    1.36954e-08
375              0              0    1.39834e-08
376              0              0    1.35873e-08
377              0              0    1.36536e-08
378              0              0    1.25725e-08
379              0              0    1.35828e-08
380              0              0    1.25318e-08
381              0              0    1.20305e-08
382              0              0    1.16963e-08
383              0              0    1.16953e-08
384              0              0    1.20819e-08
385              0              0    1.33695e-08
386              0              0    1.30553e-08
387              0              0    1.20259e-08
388              0              0    1.15968e-08
389              0              0    1.18345e-08
390              0              0    1.13803e-08
391              0              0     1.1301e-08
392              0              0    1.15162e-08
393              0              0    1.17164e-08
394              0              0    1.29308e-08
395              0              0    1.13744e-08
396              0              0    1.16186e-08
397              0              0    1.05376e-08
398              0              0    1.02022e-08
399              0              0    1.04143e-08
