x_index        y_index        z_index      Dose (Gy)
0              0              0    7.31441e-07
1              0              0    7.52758e-07
2              0              0    7.63362e-07
3              0              0    7.66556e-07
4              0              0     7.7177e-07
5              0              0    7.76262e-07
6              0              0    7.83147e-07
7              0              0    7.88404e-07
8              0              0    7.84535e-07
9              0              0    7.82172e-07
10              0              0    7.89743e-07
11              0              0    7.90446e-07
12              0              0    7.96001e-07
13              0              0    8.02186e-07
14              0              0    7.90146e-07
15              0              0    7.95959e-07
16              0              0    8.09048e-07
17              0              0    8.02083e-07
18              0              0     8.0462e-07
19              0              0    8.06485e-07
20              0              0    8.08398e-07
21              0              0    8.10694e-07
22              0              0    8.17216e-07
23              0              0    8.13646e-07
24              0              0    8.11602e-07
25              0              0    8.20478e-07
26              0              0      8.197e-07
27              0              0    8.28484e-07
28              0              0    8.21226e-07
29              0              0    8.26086e-07
30              0              0    8.27158e-07
31              0              0     8.2957e-07
32              0              0    8.34184e-07
33              0              0    8.38954e-07
34              0              0    8.41319e-07
35              0              0     8.4252e-07
36              0              0    8.35846e-07
37              0              0     8.4425e-07
38              0              0    8.45894e-07
39              0              0    8.40504e-07
40              0              0    8.47609e-07
41              0              0    8.43771e-07
42              0              0    8.52739e-07
43              0              0    8.52191e-07
44              0              0     8.5272e-07
45              0              0    8.49559e-07
46              0              0    8.58368e-07
47              0              0    8.53509e-07
48              0              0    8.56965e-07
49              0              0    8.54536e-07
50              0              0     8.5832e-07
51              0              0     8.5622e-07
52              0              0    8.59117e-07
53              0              0    8.58156e-07
54              0              0    8.59417e-07
55              0              0    8.66309e-07
56              0              0    8.74672e-07
57              0              0    8.73178e-07
58              0              0    8.79404e-07
59              0              0    8.75251e-07
60              0              0    8.69224e-07
61              0              0     8.7012e-07
62              0              0     8.7352e-07
63              0              0    8.72309e-07
64              0              0    8.74035e-07
65              0              0    8.68432e-07
66              0              0    8.78962e-07
67              0              0    8.83291e-07
68              0              0    8.93357e-07
69              0              0    8.92275e-07
70              0              0    8.92049e-07
71              0              0     8.8971e-07
72              0              0    8.89294e-07
73              0              0    8.94209e-07
74              0              0    8.91899e-07
75              0              0    8.93115e-07
76              0              0    8.92251e-07
77              0              0    8.99056e-07
78              0              0    8.98286e-07
79              0              0    9.00403e-07
80              0              0     9.0122e-07
81              0              0    9.02025e-07
82              0              0    8.99691e-07
83              0              0    9.07665e-07
84              0              0    9.11303e-07
85              0              0     9.1188e-07
86              0              0    9.03847e-07
87              0              0    9.06302e-07
88              0              0    9.09429e-07
89              0              0    9.11315e-07
90              0              0    9.16641e-07
91              0              0    9.17102e-07
92              0              0    9.17081e-07
93              0              0    9.16824e-07
94              0              0    9.16034e-07
95              0              0    9.15994e-07
96              0              0    9.19018e-07
97              0              0    9.20851e-07
98              0              0    9.18296e-07
99              0              0     9.1625e-07
100              0              0    9.24406e-07
101              0              0    9.24399e-07
102              0              0    9.30567e-07
103              0              0     9.2448e-07
104              0              0    9.31001e-07
105              0              0    9.28682e-07
106              0              0    9.26397e-07
107              0              0    9.30961e-07
108              0              0    9.34432e-07
109              0              0    9.35434e-07
110              0              0    9.36893e-07
111              0              0    9.33532e-07
112              0              0    9.42157e-07
113              0              0    9.38483e-07
114              0              0    9.41822e-07
115              0              0    9.42835e-07
116              0              0    9.50042e-07
117              0              0    9.54312e-07
118              0              0    9.54176e-07
119              0              0    9.55765e-07
120              0              0       9.52e-07
121              0              0    9.49639e-07
122              0              0    9.51527e-07
123              0              0    9.56208e-07
124              0              0     9.5671e-07
125              0              0    9.60247e-07
126              0              0    9.56224e-07
127              0              0    9.57211e-07
128              0              0    9.61111e-07
129              0              0    9.61656e-07
130              0              0    9.66468e-07
131              0              0    9.62157e-07
132              0              0    9.64831e-07
133              0              0    9.68416e-07
134              0              0    9.67373e-07
135              0              0     9.7707e-07
136              0              0    9.76255e-07
137              0              0    9.73383e-07
138              0              0    9.74254e-07
139              0              0    9.69512e-07
140              0              0    9.83792e-07
141              0              0    9.85036e-07
142              0              0    9.86422e-07
143              0              0    9.89684e-07
144              0              0    9.88739e-07
145              0              0    9.94291e-07
146              0              0    9.95169e-07
147              0              0    9.95471e-07
148              0              0    1.00172e-06
149              0              0    9.98621e-07
150              0              0    9.96596e-07
151              0              0    1.00011e-06
152              0              0    1.00089e-06
153              0              0    1.00498e-06
154              0              0    1.00971e-06
155              0              0    1.01564e-06
156              0              0    1.01062e-06
157              0              0    1.01232e-06
158              0              0    1.02186e-06
159              0              0    1.01894e-06
160              0              0    1.02994e-06
161              0              0    1.02711e-06
162              0              0    1.02781e-06
163              0              0    1.02965e-06
164              0              0    1.03454e-06
165              0              0    1.03922e-06
166              0              0    1.03987e-06
167              0              0    1.04382e-06
168              0              0    1.05281e-06
169              0              0    1.05391e-06
170              0              0    1.06543e-06
171              0              0    1.05997e-06
172              0              0    1.05408e-06
173              0              0    1.06569e-06
174              0              0    1.06315e-06
175              0              0    1.06805e-06
176              0              0    1.07599e-06
177              0              0    1.07455e-06
178              0              0    1.08128e-06
179              0              0    1.08507e-06
180              0              0    1.08614e-06
181              0              0     1.0911e-06
182              0              0    1.09639e-06
183              0              0    1.09504e-06
184              0              0    1.10244e-06
185              0              0    1.10353e-06
186              0              0    1.11228e-06
187              0              0    1.11698e-06
188              0              0    1.11962e-06
189              0              0    1.12365e-06
190              0              0    1.12816e-06
191              0              0    1.12889e-06
192              0              0      1.142e-06
193              0              0    1.14764e-06
194              0              0     1.1485e-06
195              0              0    1.14962e-06
196              0              0    1.15893e-06
197              0              0    1.15677e-06
198              0              0    1.17363e-06
199              0              0    1.16808e-06
200              0              0    1.17829e-06
201              0              0    1.18848e-06
202              0              0    1.18854e-06
203              0              0    1.19481e-06
204              0              0    1.20339e-06
205              0              0    1.20242e-06
206              0              0    1.21246e-06
207              0              0    1.22314e-06
208              0              0     1.2293e-06
209              0              0    1.23193e-06
210              0              0    1.25124e-06
211              0              0    1.25038e-06
212              0              0    1.25542e-06
213              0              0    1.26857e-06
214              0              0    1.28305e-06
215              0              0    1.28531e-06
216              0              0    1.30341e-06
217              0              0     1.3097e-06
218              0              0    1.32155e-06
219              0              0    1.32563e-06
220              0              0    1.33674e-06
221              0              0    1.34684e-06
222              0              0    1.36636e-06
223              0              0    1.37289e-06
224              0              0    1.38147e-06
225              0              0    1.39905e-06
226              0              0    1.41361e-06
227              0              0    1.42108e-06
228              0              0      1.438e-06
229              0              0    1.45188e-06
230              0              0    1.47372e-06
231              0              0    1.48665e-06
232              0              0    1.50594e-06
233              0              0     1.5243e-06
234              0              0    1.54813e-06
235              0              0    1.56233e-06
236              0              0    1.59265e-06
237              0              0    1.61395e-06
238              0              0    1.63861e-06
239              0              0    1.66631e-06
240              0              0    1.71076e-06
241              0              0    1.74737e-06
242              0              0    1.78056e-06
243              0              0     1.8187e-06
244              0              0    1.86628e-06
245              0              0    1.92733e-06
246              0              0    1.97709e-06
247              0              0    2.03523e-06
248              0              0    2.11078e-06
249              0              0    2.19741e-06
250              0              0    2.30022e-06
251              0              0    2.40419e-06
252              0              0    2.53394e-06
253              0              0    2.68071e-06
254              0              0    2.85641e-06
255              0              0    3.06384e-06
256              0              0    3.25523e-06
257              0              0    3.37801e-06
258              0              0    3.39469e-06
259              0              0    3.24203e-06
260              0              0    2.88425e-06
261              0              0    2.35482e-06
262              0              0    1.74942e-06
263              0              0    1.16228e-06
264              0              0    6.92471e-07
265              0              0    3.52369e-07
266              0              0    1.58143e-07
267              0              0    6.49297e-08
268              0              0    2.42116e-08
269              0              0    8.67245e-09
270              0              0    4.65303e-09
271              0              0    2.81387e-09
272              0              0    2.91684e-09
273              0              0    3.56231e-09
274              0              0      2.786e-09
275              0              0    1.87626e-09
276              0              0    2.00847e-09
277              0              0     2.2205e-09
278              0              0    1.78683e-09
279              0              0    2.25829e-09
280              0              0    2.07987e-09
281              0              0    1.95402e-09
282              0              0    2.83983e-09
283              0              0    1.75612e-09
284              0              0    1.52602e-09
285              0              0    1.30696e-09
286              0              0    1.51844e-09
287              0              0    1.03901e-09
288              0              0    9.91541e-10
289              0              0    2.05158e-09
290              0              0    2.40527e-09
291              0              0    1.38637e-09
292              0              0    1.65645e-09
293              0              0    2.07017e-09
294              0              0    1.84165e-09
295              0              0    1.79703e-09
296              0              0    1.72125e-09
297              0              0    2.65609e-09
298              0              0    2.30428e-09
299              0              0    1.74837e-09
300              0              0    1.81038e-09
301              0              0    1.97511e-09
302              0              0    1.50214e-09
303              0              0    8.22079e-10
304              0              0    2.06496e-09
305              0              0    1.37858e-09
306              0              0    1.02241e-09
307              0              0    1.08435e-09
308              0              0     1.3074e-09
309              0              0     2.0322e-09
310              0              0    1.42631e-09
311              0              0    1.72807e-09
312              0              0    1.33533e-09
313              0              0    1.10436e-09
314              0              0    1.07524e-09
315              0              0    1.38806e-09
316              0              0      1.152e-09
317              0              0    1.21122e-09
318              0              0    1.33212e-09
319              0              0    1.21948e-09
320              0              0      1.404e-09
321              0              0    8.08027e-10
322              0              0    6.94822e-10
323              0              0    9.77864e-10
324              0              0    7.80508e-10
325              0              0    8.06349e-10
326              0              0    8.23355e-10
327              0              0    6.30897e-10
328              0              0    8.85097e-10
329              0              0    8.74926e-10
330              0              0    1.21992e-09
331              0              0    1.27295e-09
332              0              0      1.399e-09
333              0              0    7.30022e-10
334              0              0    8.81378e-10
335              0              0    1.10712e-09
336              0              0    1.44765e-09
337              0              0    1.06697e-09
338              0              0    1.16537e-09
339              0              0     7.4881e-10
340              0              0    1.03339e-09
341              0              0    1.91251e-09
342              0              0     1.7554e-09
343              0              0    1.11039e-09
344              0              0    7.36184e-10
345              0              0    1.20808e-09
346              0              0    9.60455e-10
347              0              0    1.25563e-09
348              0              0    1.17895e-09
349              0              0     1.6188e-09
350              0              0    9.36807e-10
351              0              0    6.97771e-10
352              0              0    9.49043e-10
353              0              0     5.8534e-10
354              0              0    7.36198e-10
355              0              0     7.7933e-10
356              0              0    7.52631e-10
357              0              0    1.08334e-09
358              0              0    9.44702e-10
359              0              0    6.33422e-10
360              0              0    6.79101e-10
361              0              0    6.37785e-10
362              0              0    8.59841e-10
363              0              0    8.90454e-10
364              0              0    4.68204e-10
365              0              0    3.82516e-10
366              0              0    4.62995e-10
367              0              0    6.10165e-10
368              0              0    6.67481e-10
369              0              0    7.51898e-10
370              0              0    5.40013e-10
371              0              0    1.40934e-09
372              0              0    9.84664e-10
373              0              0    6.95418e-10
374              0              0    6.57044e-10
375              0              0    4.34659e-10
376              0              0    1.26345e-09
377              0              0    5.73707e-10
378              0              0    3.73745e-10
379              0              0    6.24945e-10
380              0              0    4.76899e-10
381              0              0    3.19242e-10
382              0              0    3.74331e-10
383              0              0       3.95e-10
384              0              0    4.53361e-10
385              0              0    3.92154e-10
386              0              0     5.4994e-10
387              0              0    5.56018e-10
388              0              0    1.05102e-09
389              0              0    6.70543e-10
390              0              0    7.78987e-10
391              0              0    7.16246e-10
392              0              0    6.26757e-10
393              0              0    4.84047e-10
394              0              0     7.8893e-10
395              0              0    8.99909e-10
396              0              0    5.20086e-10
397              0              0    4.61331e-10
398              0              0    6.45713e-10
399              0              0    7.25266e-10
