x_index        y_index        z_index      Dose (Gy)
0              0              0    2.55883e-05
1              0              0    2.61307e-05
2              0              0    2.62339e-05
3              0              0    2.63628e-05
4              0              0    2.63828e-05
5              0              0    2.64684e-05
6              0              0    2.65309e-05
7              0              0    2.65865e-05
8              0              0    2.66908e-05
9              0              0      2.677e-05
10              0              0    2.68583e-05
11              0              0    2.68964e-05
12              0              0    2.70188e-05
13              0              0    2.70646e-05
14              0              0    2.71591e-05
15              0              0    2.72497e-05
16              0              0    2.73696e-05
17              0              0    2.74495e-05
18              0              0    2.75353e-05
19              0              0     2.7592e-05
20              0              0    2.76968e-05
21              0              0     2.7793e-05
22              0              0    2.78673e-05
23              0              0    2.80114e-05
24              0              0     2.8101e-05
25              0              0    2.82072e-05
26              0              0    2.82784e-05
27              0              0    2.84401e-05
28              0              0    2.85564e-05
29              0              0    2.86667e-05
30              0              0    2.87975e-05
31              0              0     2.8929e-05
32              0              0    2.90421e-05
33              0              0    2.91459e-05
34              0              0    2.92671e-05
35              0              0    2.94313e-05
36              0              0    2.95406e-05
37              0              0     2.9725e-05
38              0              0    2.98743e-05
39              0              0    3.00383e-05
40              0              0    3.01995e-05
41              0              0    3.03646e-05
42              0              0    3.05538e-05
43              0              0    3.07353e-05
44              0              0    3.09278e-05
45              0              0    3.11071e-05
46              0              0    3.12995e-05
47              0              0    3.15677e-05
48              0              0    3.17818e-05
49              0              0    3.20084e-05
50              0              0    3.22926e-05
51              0              0    3.25766e-05
52              0              0    3.28347e-05
53              0              0    3.31394e-05
54              0              0     3.3419e-05
55              0              0      3.374e-05
56              0              0    3.40551e-05
57              0              0    3.44722e-05
58              0              0    3.48166e-05
59              0              0    3.52349e-05
60              0              0    3.56667e-05
61              0              0    3.60977e-05
62              0              0    3.66004e-05
63              0              0    3.70848e-05
64              0              0    3.75968e-05
65              0              0    3.81473e-05
66              0              0    3.87677e-05
67              0              0    3.94398e-05
68              0              0    4.00862e-05
69              0              0    4.08136e-05
70              0              0    4.16976e-05
71              0              0    4.25734e-05
72              0              0    4.35452e-05
73              0              0    4.46807e-05
74              0              0    4.58213e-05
75              0              0    4.71971e-05
76              0              0    4.87814e-05
77              0              0    5.05515e-05
78              0              0      5.261e-05
79              0              0    5.48138e-05
80              0              0    5.75088e-05
81              0              0    6.07032e-05
82              0              0    6.48063e-05
83              0              0    7.04596e-05
84              0              0    7.85302e-05
85              0              0    9.26385e-05
86              0              0    0.000132438
87              0              0    0.000118676
88              0              0    8.30862e-06
89              0              0    7.28956e-06
90              0              0    6.96555e-06
91              0              0    6.69308e-06
92              0              0    6.44002e-06
93              0              0    6.24469e-06
94              0              0    6.04603e-06
95              0              0    5.85082e-06
96              0              0    5.71731e-06
97              0              0    5.53229e-06
98              0              0    5.32594e-06
99              0              0    5.14436e-06
100              0              0    4.98899e-06
101              0              0    4.85543e-06
102              0              0    4.72744e-06
103              0              0    4.62028e-06
104              0              0     4.5239e-06
105              0              0    4.38257e-06
106              0              0    4.23236e-06
107              0              0    4.11235e-06
108              0              0    3.99179e-06
109              0              0    3.92055e-06
110              0              0    3.83121e-06
111              0              0    3.73977e-06
112              0              0    3.65228e-06
113              0              0    3.55484e-06
114              0              0      3.465e-06
115              0              0    3.38051e-06
116              0              0    3.36153e-06
117              0              0    3.30955e-06
118              0              0    3.26884e-06
119              0              0     3.2272e-06
120              0              0    3.16272e-06
121              0              0    3.13107e-06
122              0              0    3.08887e-06
123              0              0    3.06566e-06
124              0              0     3.0219e-06
125              0              0    2.99673e-06
126              0              0    2.93807e-06
127              0              0    2.87373e-06
128              0              0    2.84589e-06
129              0              0    2.81532e-06
130              0              0    2.77907e-06
131              0              0    2.74881e-06
132              0              0    2.71415e-06
133              0              0    2.68812e-06
